tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-0451,Doha,Hard,32,A,20160104,297,104925,1,,Novak Djokovic,R,188,SRB,28.6214921287,1,16585,104919,8,,Leonardo Mayer,R,188,ARG,28.6406570842,35,1150,6-3 7-5,3,QF,93,2,0,57,38,30,7,10,3,5,3,5,65,41,22,10,11,2,7,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,296,104607,3,,Tomas Berdych,R,196,CZE,30.2970568104,6,4620,106378,,Q,Kyle Edmund,R,,GBR,20.9883641342,102,568,6-3 6-2,3,QF,81,7,2,59,30,22,19,9,4,4,1,0,59,39,22,10,8,8,11,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,295,105011,,,Illya Marchenko,R,185,UKR,28.3230663929,94,605,104871,7,,Jeremy Chardy,R,188,FRA,28.8925393566,31,1255,6-3 7-6(3),3,QF,94,4,0,67,36,26,19,11,3,5,12,4,62,45,32,5,10,3,6,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,294,104745,2,,Rafael Nadal,L,185,ESP,29.5879534565,5,5230,105723,,,Andrey Kuznetsov,R,185,RUS,24.8651608487,79,663,6-3 5-7 6-4,3,QF,127,3,0,86,56,36,15,16,0,4,8,4,88,47,33,19,15,5,10,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,293,104925,1,,Novak Djokovic,R,188,SRB,28.6214921287,1,16585,104269,,,Fernando Verdasco,L,188,ESP,32.1368925394,49,900,6-2 6-2,3,R16,69,2,2,51,34,26,11,8,2,2,4,2,52,33,19,6,8,4,8,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,292,104919,8,,Leonardo Mayer,R,188,ARG,28.6406570842,35,1150,104665,,,Pablo Andujar,R,180,ESP,29.9466119097,64,770,6-2 6-4,3,R16,71,6,1,48,28,26,10,9,0,0,2,0,56,38,25,8,9,2,5,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,291,104607,3,,Tomas Berdych,R,196,CZE,30.2970568104,6,4620,106000,,,Damir Dzumhur,R,172,BIH,23.6249144422,82,649,6-0 6-4,3,R16,65,6,2,47,25,19,9,8,0,2,0,3,63,38,16,11,8,7,13,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,290,106378,,Q,Kyle Edmund,R,,GBR,20.9883641342,102,568,103926,,,Daniel Munoz De La Nava,L,,ESP,33.9301848049,75,681,5-7 6-3 7-6(3),3,R16,145,9,0,102,72,50,15,17,2,6,11,3,102,54,41,21,16,5,9,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,289,104871,7,,Jeremy Chardy,R,188,FRA,28.8925393566,31,1255,103908,,,Paul Henri Mathieu,R,185,FRA,33.9767282683,95,604,6-2 6-4,3,R16,66,12,1,45,32,29,8,9,2,2,1,4,56,29,22,11,9,6,9,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,288,105011,,,Illya Marchenko,R,185,UKR,28.3230663929,94,605,104559,,,Teymuraz Gabashvili,R,188,RUS,30.6173853525,50,863,6-4 6-2,3,R16,78,3,1,51,31,25,13,9,0,0,3,3,58,39,27,8,9,0,3,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,287,105723,,,Andrey Kuznetsov,R,185,RUS,24.8651608487,79,663,105575,,,Ricardas Berankis,R,175,LTU,25.5386721424,85,641,7-6(6) 6-1,3,R16,85,4,4,72,41,25,17,10,1,4,4,2,70,38,21,12,9,5,10,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,286,104745,2,,Rafael Nadal,L,185,ESP,29.5879534565,5,5230,104898,,,Robin Haase,R,190,NED,28.7474332649,66,740,6-3 6-2,3,R16,65,1,2,53,39,30,9,9,2,2,8,0,47,33,21,4,8,3,6,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,285,104925,1,,Novak Djokovic,R,188,SRB,28.6214921287,1,16585,104460,,Q,Dustin Brown,R,196,GER,31.0718685832,118,493,6-2 6-2,3,R32,51,2,0,40,32,23,7,8,1,2,1,4,55,32,18,8,8,7,12,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,284,104269,,,Fernando Verdasco,L,188,ESP,32.1368925394,49,900,104291,,WC,Malek Jaziri,R,185,TUN,31.9561943874,103,566,7-6(4) 7-6(4),3,R32,116,12,0,77,56,42,11,12,3,5,4,5,97,57,41,17,12,9,11,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,283,104665,,,Pablo Andujar,R,180,ESP,29.9466119097,64,770,103893,,,Paolo Lorenzi,R,183,ITA,34.0533880903,68,725,6-4 0-6 6-4,3,R32,119,1,2,84,53,35,14,13,4,8,2,3,79,51,39,11,13,1,4,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,282,104919,8,,Leonardo Mayer,R,188,ARG,28.6406570842,35,1150,103794,,Q,Benjamin Becker,R,178,GER,34.5516769336,97,591,6-1 6-2,3,R32,64,3,4,57,36,29,9,8,2,2,1,1,45,23,11,10,7,4,8,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,281,104607,3,,Tomas Berdych,R,196,CZE,30.2970568104,6,4620,104660,,,Sergiy Stakhovsky,R,193,UKR,29.993155373,62,780,7-5 6-4,3,R32,77,3,2,61,30,26,17,11,1,2,3,0,63,42,30,10,11,2,5,,,,,,,,,,,,,,,,,,,,
2016-0451,Doha,Hard,32,A,20160104,280,106000,,,Damir Dzumhur,R,172,BIH,23.6249144422,82,649,106065,,,Marco Cecchinato,R,,ITA,23.2607802875,90,618,6-4 6-2,3,R32,61,2,3,49,33,29,8,9,1,1,5,2,55,35,21,9,9,2,5,,,,,,,,,,,,,,,,,,,,
